timestamp,open,high,low,close,volume
2025-11-07 08:00:00,3356.79,3359.32,3224.58,3258.71,63738.13
2025-11-07 12:00:00,3258.71,3315.72,3192.39,3295.37,188734.47
2025-11-07 16:00:00,3295.37,3448.51,3272.06,3442.28,144348.66
2025-11-07 20:00:00,3442.28,3472.17,3429.98,3434.31,84854.83
2025-11-08 00:00:00,3434.31,3465.25,3406.6,3452.62,47775.21
2025-11-08 04:00:00,3452.62,3484.72,3418.02,3446.67,35163.31
2025-11-08 08:00:00,3446.67,3468.65,3405.99,3411.88,27357.76
2025-11-08 12:00:00,3411.88,3416.6,3370.68,3376.04,61035.35
2025-11-08 16:00:00,3376.04,3406.6,3355.6,3388.69,48329.05
2025-11-08 20:00:00,3388.69,3414.6,3380.25,3400.93,20043.989999999998
2025-11-09 00:00:00,3400.93,3402.95,3358.13,3375.17,35279.33
2025-11-09 04:00:00,3375.17,3426.18,3369.64,3422.34,21533.83
2025-11-09 08:00:00,3422.34,3435.32,3381.81,3428.22,22606.09
2025-11-09 12:00:00,3428.22,3562.77,3424.63,3515.3,84437.90000000001
2025-11-09 16:00:00,3515.3,3580.1,3501.34,3579.76,51645.39
2025-11-09 20:00:00,3579.76,3616.83,3562.23,3583.12,61237.020000000004
2025-11-10 00:00:00,3583.12,3658.51,3554.48,3627.36,84219.61
2025-11-10 04:00:00,3627.36,3631.48,3589.47,3608.83,31952.66
2025-11-10 08:00:00,3608.83,3630.74,3586.01,3609.66,34305.67
2025-11-10 12:00:00,3609.66,3621.73,3507.93,3519.17,106032.63
2025-11-10 16:00:00,3519.17,3575.78,3506.61,3558.12,76698.25
2025-11-10 20:00:00,3558.12,3583.88,3528.98,3566.73,54296.51
2025-11-11 00:00:00,3566.73,3647.24,3552.27,3605.33,82977.03
2025-11-11 04:00:00,3605.33,3609.41,3531.26,3543.93,41341.92
2025-11-11 08:00:00,3543.93,3586.52,3543.25,3574.02,28960.02
2025-11-11 12:00:00,3574.02,3593.65,3467.7,3481.2,104014.79999999999
2025-11-11 16:00:00,3481.2,3500.4,3445.92,3456.13,86991.34
2025-11-11 20:00:00,3456.13,3461.31,3404.47,3416.51,68000.59
2025-11-12 00:00:00,3416.51,3455.13,3409.42,3438.37,57673.17
2025-11-12 04:00:00,3438.37,3457.2,3424.74,3428.08,19904.65
2025-11-12 08:00:00,3428.08,3569.64,3428.08,3549.56,42322.85
2025-11-12 12:00:00,3549.56,3588.2,3418.35,3427.74,109088.20999999999
2025-11-12 16:00:00,3427.74,3454.69,3372.07,3407.8,132651.09
2025-11-12 20:00:00,3407.8,3439.04,3391.74,3414.45,56186.5
2025-11-13 00:00:00,3414.45,3473.69,3379.28,3452.71,74614.75
2025-11-13 04:00:00,3452.71,3564.69,3433.55,3537.94,62784.87
2025-11-13 08:00:00,3537.94,3548.94,3477.56,3501.04,38482.6
2025-11-13 12:00:00,3501.04,3510.54,3366.59,3386.41,125060.79000000001
2025-11-13 16:00:00,3386.41,3397.52,3174.65,3196.27,208275.97
2025-11-13 20:00:00,3196.27,3270.89,3152.46,3230.03,134414.74
2025-11-14 00:00:00,3230.03,3250.47,3185.13,3226.69,109768.47
2025-11-14 04:00:00,3226.69,3239.55,3109.51,3213.98,110667.78
2025-11-14 08:00:00,3213.98,3217.43,3116.21,3143.38,70799.7
2025-11-14 12:00:00,3143.38,3232.19,3068.65,3194.33,234498.21000000002
2025-11-14 16:00:00,3194.33,3254.91,3153.45,3206.08,141979.62
2025-11-14 20:00:00,3206.08,3211.57,3087.69,3110.38,102175.35
2025-11-15 00:00:00,3110.38,3191.72,3109.04,3177.72,58927.88
2025-11-15 04:00:00,3177.72,3190.21,3157.62,3175.1,20964.02
2025-11-15 08:00:00,3175.1,3176.6,3133.13,3150.76,25585.02
2025-11-15 12:00:00,3150.76,3196.12,3145.76,3184.66,31608.649999999998
2025-11-15 16:00:00,3184.66,3228.72,3162.38,3196.23,42026.54
2025-11-15 20:00:00,3196.23,3198.79,3151.14,3166.61,29795.91
2025-11-16 00:00:00,3166.61,3207.95,3130.79,3201.21,46908.59
2025-11-16 04:00:00,3201.21,3219.04,3185.41,3217.54,19933.0
2025-11-16 08:00:00,3217.54,3246.69,3158.47,3167.01,37807.46
2025-11-16 12:00:00,3167.01,3180.61,3097.91,3103.76,56160.36
2025-11-16 16:00:00,3103.76,3125.98,3024.39,3089.46,143868.76
2025-11-16 20:00:00,3089.46,3115.58,3005.71,3093.43,92057.94
2025-11-17 00:00:00,3093.43,3178.35,3067.64,3174.94,84762.78
2025-11-17 04:00:00,3174.94,3206.45,3164.67,3196.71,35355.850000000006
2025-11-17 08:00:00,3196.71,3220.95,3178.27,3202.2,30473.670000000002
2025-11-17 12:00:00,3202.2,3207.15,3093.38,3118.36,139909.87
2025-11-17 16:00:00,3118.36,3140.01,2970.17,2978.96,215932.71
2025-11-17 20:00:00,2978.96,3029.35,2956.19,3028.29,131683.78
2025-11-18 00:00:00,3028.29,3046.46,2944.28,3021.35,138143.16
2025-11-18 04:00:00,3021.35,3030.84,2955.99,3021.54,88017.41
2025-11-18 08:00:00,3021.54,3070.58,3021.44,3054.48,60191.72
2025-11-18 12:00:00,3054.48,3121.14,3018.73,3104.68,143180.31
2025-11-18 16:00:00,3104.68,3168.93,3097.38,3144.38,141407.73
2025-11-18 20:00:00,3144.38,3149.47,3096.01,3122.36,71537.22
2025-11-19 00:00:00,3122.36,3123.8,3068.1,3071.2,73547.08
2025-11-19 04:00:00,3071.2,3085.92,2990.79,3084.06,81242.44
2025-11-19 08:00:00,3084.06,3110.84,3053.18,3081.69,49883.48
2025-11-19 12:00:00,3081.69,3106.24,2965.04,2971.13,155940.72
2025-11-19 16:00:00,2971.13,2984.9,2869.86,2878.23,216629.74
2025-11-19 20:00:00,2878.23,3025.45,2871.55,3023.23,139617.29
2025-11-20 00:00:00,3023.23,3055.62,3002.58,3036.74,68492.5
2025-11-20 04:00:00,3036.74,3061.03,3005.21,3036.88,47369.54
2025-11-20 08:00:00,3036.88,3041.78,2991.83,3020.99,37716.19
2025-11-20 12:00:00,3020.99,3046.7,2949.72,2952.46,132177.16
2025-11-20 16:00:00,2952.46,2958.22,2790.82,2844.57,278813.71
2025-11-20 20:00:00,2844.57,2902.61,2816.3,2830.93,113163.29000000001
2025-11-21 00:00:00,2830.93,2883.0,2771.24,2806.26,114180.4
2025-11-21 04:00:00,2806.26,2829.68,2670.19,2716.83,140581.19
2025-11-21 08:00:00,2716.83,2751.49,2660.23,2685.44,130897.25
2025-11-21 12:00:00,2685.44,2778.73,2621.04,2703.21,236417.37
2025-11-21 16:00:00,2703.21,2804.48,2673.18,2750.27,222119.25
2025-11-21 20:00:00,2750.27,2774.38,2706.7,2764.76,103639.17
2025-11-22 00:00:00,2764.76,2782.52,2738.11,2751.18,53831.659999999996
2025-11-22 04:00:00,2751.18,2769.33,2725.67,2754.86,40779.55
2025-11-22 08:00:00,2754.86,2755.12,2703.36,2733.79,47460.28
2025-11-22 12:00:00,2733.79,2752.82,2710.21,2737.78,51152.880000000005
2025-11-22 16:00:00,2737.78,2757.59,2734.0,2749.54,39377.71
2025-11-22 20:00:00,2749.54,2797.53,2732.53,2768.91,46970.89
2025-11-23 00:00:00,2768.91,2832.58,2767.08,2823.52,63518.34
2025-11-23 04:00:00,2823.52,2851.26,2776.55,2792.71,46030.46
2025-11-23 08:00:00,2792.71,2822.16,2792.53,2814.61,24015.72
2025-11-23 12:00:00,2814.61,2857.36,2809.52,2835.62,60197.76
2025-11-23 16:00:00,2835.62,2845.77,2786.29,2821.93,58370.6
2025-11-23 20:00:00,2821.93,2844.44,2794.56,2801.51,50402.07
2025-11-24 00:00:00,2801.51,2865.89,2762.56,2855.76,91739.32
2025-11-24 04:00:00,2855.76,2884.43,2802.27,2829.26,57439.590000000004
2025-11-24 08:00:00,2829.26,2841.62,2787.08,2802.31,43536.57
2025-11-24 12:00:00,2802.31,2859.0,2784.24,2845.41,112047.86
2025-11-24 16:00:00,2845.41,2979.08,2842.02,2958.75,156246.29
2025-11-24 20:00:00,2958.75,2985.56,2947.82,2953.06,77887.18
2025-11-25 00:00:00,2953.06,2953.07,2904.16,2911.66,57871.92
2025-11-25 04:00:00,2911.66,2942.22,2901.31,2902.62,34524.82
2025-11-25 08:00:00,2902.62,2908.47,2865.29,2890.9,43309.43
2025-11-25 12:00:00,2890.9,2933.37,2856.41,2894.54,113299.03
2025-11-25 16:00:00,2894.54,2957.69,2871.72,2921.88,102849.48
2025-11-25 20:00:00,2921.88,2979.32,2906.83,2958.83,67871.04000000001
2025-11-26 00:00:00,2958.83,2982.39,2921.0,2926.24,43400.59
2025-11-26 04:00:00,2926.24,2953.58,2920.21,2943.88,29355.41
2025-11-26 08:00:00,2943.88,2948.36,2901.87,2914.0,28367.58
2025-11-26 12:00:00,2914.0,2946.68,2888.34,2926.76,85239.56
2025-11-26 16:00:00,2926.76,3044.7,2926.2,3032.46,107918.44
2025-11-26 20:00:00,3032.46,3036.01,3008.55,3026.9,48556.19
2025-11-27 00:00:00,3026.9,3071.42,3006.6,3033.77,63352.08
2025-11-27 04:00:00,3033.77,3053.62,3017.89,3033.97,22117.36
2025-11-27 08:00:00,3033.97,3044.51,3018.23,3028.65,22460.46
2025-11-27 12:00:00,3028.65,3030.24,2986.2,3010.95,50462.15
2025-11-27 16:00:00,3010.95,3039.31,3004.96,3031.98,37224.200000000004
2025-11-27 20:00:00,3031.98,3044.39,3005.02,3015.29,27924.739999999998
2025-11-28 00:00:00,3015.29,3023.9,2994.36,3008.61,31954.9
2025-11-28 04:00:00,3008.61,3028.91,3000.59,3001.76,22893.55
2025-11-28 08:00:00,3001.76,3075.02,3001.55,3034.23,37843.16
2025-11-28 12:00:00,3034.23,3099.12,3026.53,3075.52,131522.6
2025-11-28 16:00:00,3075.52,3075.86,3012.27,3050.71,102985.43000000001
2025-11-28 20:00:00,3050.71,3060.73,3022.3,3032.2,34811.19
2025-11-29 00:00:00,3032.2,3053.61,3018.45,3023.46,23678.25
2025-11-29 04:00:00,3023.46,3045.51,2996.41,3006.0,38579.770000000004
2025-11-29 08:00:00,3006.0,3012.58,2988.22,3001.23,24498.29
2025-11-29 12:00:00,3001.23,3015.49,2988.01,3008.54,20074.55
2025-11-29 16:00:00,3008.54,3012.63,2963.93,2989.88,41556.21
2025-11-29 20:00:00,2989.88,3000.23,2983.9,2990.56,19797.989999999998
2025-11-30 00:00:00,2990.56,3013.14,2977.2,3002.66,20370.510000000002
2025-11-30 04:00:00,3002.66,3009.74,2986.73,3006.05,12791.68
2025-11-30 08:00:00,3006.05,3019.28,3000.08,3003.87,14736.4
2025-11-30 12:00:00,3003.87,3053.18,3000.81,3029.4,38719.88
2025-11-30 16:00:00,3029.4,3050.12,3029.03,3035.19,24038.34
2025-11-30 20:00:00,3035.19,3041.56,2990.75,2992.33,31918.07
2025-12-01 00:00:00,2992.33,2999.78,2814.29,2826.05,154867.05
2025-12-01 04:00:00,2826.05,2844.02,2807.23,2840.61,51175.7
2025-12-01 08:00:00,2840.61,2853.41,2829.44,2838.28,36391.45
2025-12-01 12:00:00,2838.28,2839.64,2719.25,2745.61,163947.36000000002
2025-12-01 16:00:00,2745.61,2758.23,2719.85,2740.76,118135.41
2025-12-01 20:00:00,2740.76,2819.37,2740.51,2799.09,94043.31
2025-12-02 00:00:00,2799.09,2824.62,2784.06,2804.77,59684.619999999995
2025-12-02 04:00:00,2804.77,2816.18,2798.09,2806.2,25056.34
2025-12-02 08:00:00,2806.2,2834.25,2782.82,2826.26,33821.29
2025-12-02 12:00:00,2826.26,3025.4,2817.16,3007.26,124858.78
2025-12-02 16:00:00,3007.26,3034.49,2988.07,3016.78,109031.34
2025-12-02 20:00:00,3016.78,3022.12,2974.1,2997.13,78822.79
2025-12-03 00:00:00,2997.13,3048.51,2986.76,3031.63,51167.729999999996
2025-12-03 04:00:00,3031.63,3086.51,3030.63,3058.61,55012.05
2025-12-03 08:00:00,3058.61,3080.23,3045.64,3073.92,38881.25
2025-12-03 12:00:00,3073.92,3145.57,3031.44,3087.11,136394.56
2025-12-03 16:00:00,3087.11,3143.22,3065.51,3129.29,91294.29000000001
2025-12-03 20:00:00,3129.29,3214.91,3118.35,3189.79,114587.14
2025-12-04 00:00:00,3189.79,3240.86,3175.14,3210.77,66626.64
2025-12-04 04:00:00,3210.77,3220.04,3172.01,3191.11,47442.82
2025-12-04 08:00:00,3191.11,3209.22,3176.29,3187.13,33959.86
2025-12-04 12:00:00,3187.13,3224.94,3141.25,3209.55,94334.28
2025-12-04 16:00:00,3209.55,3225.97,3068.01,3120.33,128194.1
2025-12-04 20:00:00,3120.33,3153.2,3106.87,3134.24,58698.07
2025-12-05 00:00:00,3134.24,3194.05,3133.81,3171.79,43650.8
2025-12-05 04:00:00,3171.79,3183.81,3152.78,3174.94,27574.64
2025-12-05 08:00:00,3174.94,3174.94,3109.6,3132.64,49483.3
2025-12-05 12:00:00,3132.64,3158.61,3084.32,3106.92,114922.47
2025-12-05 16:00:00,3106.92,3109.06,2985.35,3039.31,170802.88
2025-12-05 20:00:00,3039.31,3050.28,3007.67,3022.97,54292.0
2025-12-06 00:00:00,3022.97,3046.69,3013.67,3040.99,25251.98
2025-12-06 04:00:00,3040.99,3043.42,3025.29,3027.15,13349.24
2025-12-06 08:00:00,3027.15,3042.69,3014.4,3039.68,14875.92
2025-12-06 12:00:00,3039.68,3069.57,3028.0,3042.23,29281.850000000002
2025-12-06 16:00:00,3042.23,3067.41,3026.48,3031.6,25167.1
2025-12-06 20:00:00,3031.6,3055.1,3028.16,3039.34,20504.09
2025-12-07 00:00:00,3039.34,3057.83,3033.67,3054.91,19113.17
2025-12-07 04:00:00,3054.91,3058.89,3032.25,3037.89,11310.91
2025-12-07 08:00:00,3037.89,3044.13,3025.45,3036.51,12782.83
2025-12-07 12:00:00,3036.51,3053.77,2927.53,3027.99,94872.54000000001
2025-12-07 16:00:00,3027.99,3150.32,3000.73,3138.09,88164.32
2025-12-07 20:00:00,3138.09,3147.48,3014.91,3060.97,63590.56
2025-12-08 00:00:00,3060.97,3135.07,3041.49,3111.93,65952.62
2025-12-08 04:00:00,3111.93,3141.09,3109.46,3134.6,34467.1
2025-12-08 08:00:00,3134.6,3180.43,3126.36,3142.73,40904.729999999996
2025-12-08 12:00:00,3142.73,3177.83,3089.88,3102.43,109470.32
2025-12-08 16:00:00,3102.43,3133.74,3077.66,3119.39,94110.58
2025-12-08 20:00:00,3119.39,3153.99,3114.03,3124.9,47822.25
2025-12-09 00:00:00,3124.9,3144.16,3091.48,3129.95,44835.18
2025-12-09 04:00:00,3129.95,3131.59,3096.6,3123.19,26759.58
2025-12-09 08:00:00,3123.19,3130.71,3093.69,3118.95,21427.43
2025-12-09 12:00:00,3118.95,3255.55,3099.22,3246.49,108279.66
2025-12-09 16:00:00,3246.49,3397.57,3246.17,3358.32,176929.63
2025-12-09 20:00:00,3358.32,3361.42,3285.19,3319.05,75892.15
2025-12-10 00:00:00,3319.05,3328.56,3289.48,3310.33,38012.32
2025-12-10 04:00:00,3310.33,3334.76,3307.72,3327.76,20454.12
2025-12-10 08:00:00,3327.76,3376.3,3298.06,3318.88,46910.62999999999
2025-12-10 12:00:00,3318.88,3339.14,3304.95,3328.5,64688.29
2025-12-10 16:00:00,3328.5,3434.81,3321.67,3390.88,147084.59999999998
2025-12-10 20:00:00,3390.88,3455.03,3319.86,3325.03,121467.44
2025-12-11 00:00:00,3325.03,3328.17,3168.54,3192.57,109019.84999999999
2025-12-11 04:00:00,3192.57,3216.56,3182.19,3202.08,40077.9
2025-12-11 08:00:00,3202.08,3213.81,3179.79,3194.19,30329.76
2025-12-11 12:00:00,3194.19,3210.42,3145.8,3180.26,91272.79999999999
2025-12-11 16:00:00,3180.26,3234.99,3156.03,3195.16,113994.87
2025-12-11 20:00:00,3195.16,3274.24,3193.88,3238.0,86573.58
2025-12-12 00:00:00,3238.0,3266.72,3186.68,3246.81,61734.3
2025-12-12 04:00:00,3246.81,3265.67,3233.79,3247.21,15493.65
2025-12-12 08:00:00,3247.21,3256.42,3227.33,3243.36,22119.71
2025-12-12 12:00:00,3243.36,3251.94,3059.64,3071.61,103808.98999999999
2025-12-12 16:00:00,3071.61,3100.56,3047.32,3073.92,125993.08
2025-12-12 20:00:00,3073.92,3097.03,3068.03,3084.93,49448.99
2025-12-13 00:00:00,3084.93,3095.0,3079.17,3090.21,16301.55
2025-12-13 04:00:00,3090.21,3095.96,3084.9,3095.1,10177.79
2025-12-13 08:00:00,3095.1,3135.66,3093.32,3120.23,16139.15
2025-12-13 12:00:00,3120.23,3127.75,3095.78,3110.57,24409.92
2025-12-13 16:00:00,3110.57,3117.18,3096.69,3109.62,19177.38
2025-12-13 20:00:00,3109.62,3120.34,3080.9,3115.34,18579.69
2025-12-14 00:00:00,3115.34,3130.29,3104.97,3119.63,18652.59
2025-12-14 04:00:00,3119.63,3122.65,3105.77,3116.01,13759.779999999999
2025-12-14 08:00:00,3116.01,3120.59,3051.95,3085.45,30459.63
2025-12-14 12:00:00,3085.45,3108.57,3071.28,3085.0,46540.88
2025-12-14 16:00:00,3085.0,3107.86,3075.1,3094.19,38795.979999999996
